Date		Open		High		Low		Close*		Adj Close**	Volumes
Feb 12, 2021	47,877.04	48,745.73	46,424.98	47,504.85	47,504.85	76,555,041,196
Feb 11, 2021	44,898.71	48,463.47	44,187.76	47,909.33	47,909.33	81,388,911,810
Feb 10, 2021	46,469.76	47,145.57	43,881.15	44,918.18	44,918.18	87,301,089,896
Feb 09, 2021	46,184.99	48,003.72	45,166.96	46,481.11	46,481.11	91,809,846,886
Feb 08, 2021	38,886.83	46,203.93	38,076.32	46,196.46	46,196.46	101,467,222,687
Feb 07, 2021	39,250.19	39,621.84	37,446.15	38,903.44	38,903.44	65,500,641,143
Feb 06, 2021	38,138.39	40,846.55	38,138.39	39,266.01	39,266.01	71,326,033,653
Feb 05, 2021	36,931.55	38,225.91	36,658.76	38,144.31	38,144.31	58,598,066,402
Feb 04, 2021	37,475.11	38,592.18	36,317.50	36,926.07	36,926.07	68,838,074,392
Feb 03, 2021	35,510.82	37,480.19	35,443.98	37,472.09	37,472.09	61,166,818,159
Feb 02, 2021	33,533.20	35,896.88	33,489.22	35,510.29	35,510.29	63,088,585,433
Feb 01, 2021	33,114.58	34,638.21	32,384.23	33,537.18	33,537.18	61,400,400,660
Jan 31, 2021	34,270.88	34,288.33	32,270.18	33,114.36	33,114.36	52,754,542,671
Jan 30, 2021	34,295.93	34,834.71	32,940.19	34,269.52	34,269.52	65,141,828,798
Jan 29, 2021	34,318.67	38,406.26	32,064.81	34,316.39	34,316.39	117,894,572,511
Jan 28, 2021	30,441.04	31,891.30	30,023.21	31,649.61	31,649.61	78,948,162,368
Jan 27, 2021	32,564.03	32,564.03	29,367.14	30,432.55	30,432.55	62,576,762,015
Jan 26, 2021	32,358.61	32,794.55	31,030.27	32,569.85	32,569.85	60,255,421,470
Jan 25, 2021	32,285.80	34,802.74	32,087.79	32,366.39	32,366.39	59,897,054,838
Jan 24, 2021	32,064.38	32,944.01	31,106.69	32,289.38	32,289.38	48,643,830,599
Jan 23, 2021	32,985.76	33,360.98	31,493.16	32,067.64	32,067.64	48,354,737,975
Jan 22, 2021	30,817.63	33,811.85	28,953.37	33,005.76	33,005.76	77,207,272,511
Jan 21, 2021	35,549.40	35,552.68	30,250.75	30,825.70	30,825.70	75,643,067,688
Jan 20, 2021	36,050.11	36,378.33	33,570.48	35,547.75	35,547.75	66,834,573,161
Jan 19, 2021	36,642.23	37,755.89	36,069.80	36,069.80	36,069.80	57,244,195,486
Jan 18, 2021	35,792.24	37,299.29	34,883.84	36,630.07	36,630.07	49,511,702,429
Jan 17, 2021	36,163.65	36,722.35	34,069.32	35,791.28	35,791.28	52,359,854,336
Jan 16, 2021	36,821.65	37,864.37	35,633.55	36,178.14	36,178.14	57,706,187,875
Jan 15, 2021	39,156.71	39,577.71	34,659.59	36,825.37	36,825.37	67,760,757,881
Jan 14, 2021	37,325.11	39,966.41	36,868.56	39,187.33	39,187.33	63,615,990,033
Jan 13, 2021	33,915.12	37,599.96	32,584.67	37,316.36	37,316.36	69,364,315,979
Jan 12, 2021	35,516.36	36,568.53	32,697.98	33,922.96	33,922.96	74,773,277,909
Jan 11, 2021	38,346.53	38,346.53	30,549.60	35,566.66	35,566.66	123,320,567,399
Jan 10, 2021	40,254.22	41,420.19	35,984.63	38,356.44	38,356.44	79,980,747,690
Jan 09, 2021	40,788.64	41,436.35	38,980.88	40,254.55	40,254.55	61,984,162,837
Jan 08, 2021	39,381.77	41,946.74	36,838.64	40,797.61	40,797.61	88,107,519,480
Jan 07, 2021	36,833.88	40,180.37	36,491.19	39,371.04	39,371.04	84,762,141,031
Jan 06, 2021	34,013.61	36,879.70	33,514.04	36,824.36	36,824.36	75,289,433,811
Jan 05, 2021	31,977.04	34,437.59	30,221.19	33,992.43	33,992.43	67,547,324,782
Jan 04, 2021	32,810.95	33,440.22	28,722.76	31,971.91	31,971.91	81,163,475,344
Jan 03, 2021	32,129.41	34,608.56	32,052.32	32,782.02	32,782.02	78,665,235,202
Jan 02, 2021	29,376.46	33,155.12	29,091.18	32,127.27	32,127.27	67,865,420,765
Jan 01, 2021	28,994.01	29,600.63	28,803.59	29,374.15	29,374.15	40,730,301,359
Dec 31, 2020	28,841.57	29,244.88	28,201.99	29,001.72	29,001.72	46,754,964,848
Dec 30, 2020	27,360.09	28,937.74	27,360.09	28,840.95	28,840.95	51,287,442,704
Dec 29, 2020	27,081.81	27,370.72	25,987.30	27,362.44	27,362.44	45,265,946,774
Dec 28, 2020	26,280.82	27,389.11	26,207.64	27,084.81	27,084.81	49,056,742,893
Dec 27, 2020	26,439.37	28,288.84	25,922.77	26,272.29	26,272.29	66,479,895,605
Dec 26, 2020	24,677.02	26,718.07	24,522.69	26,437.04	26,437.04	48,332,647,295
Dec 25, 2020	23,733.57	24,710.10	23,463.67	24,664.79	24,664.79	42,068,395,846
Dec 24, 2020	23,240.20	23,768.34	22,777.60	23,735.95	23,735.95	41,080,759,713
Dec 23, 2020	23,781.97	24,024.49	22,802.65	23,241.35	23,241.35	51,146,161,904
Dec 22, 2020	22,794.04	23,789.90	22,430.61	23,783.03	23,783.03	44,171,632,681
Dec 21, 2020	23,474.46	24,059.98	22,159.37	22,803.08	22,803.08	45,852,713,981
Dec 20, 2020	23,861.77	24,209.66	23,147.71	23,477.29	23,477.29	37,844,228,422
Dec 19, 2020	23,132.87	24,085.86	22,826.47	23,869.83	23,869.83	38,487,546,580
Dec 18, 2020	22,806.80	23,238.60	22,399.81	23,137.96	23,137.96	40,387,896,275
Dec 17, 2020	21,308.35	23,642.66	21,234.68	22,805.16	22,805.16	71,378,606,374
Dec 16, 2020	19,418.82	21,458.91	19,298.32	21,310.60	21,310.60	44,409,011,479
Dec 15, 2020	19,246.92	19,525.01	19,079.84	19,417.08	19,417.08	26,741,982,541
Dec 14, 2020	19,144.49	19,305.10	19,012.71	19,246.64	19,246.64	22,473,997,681
Dec 13, 2020	18,806.77	19,381.54	18,734.33	19,142.38	19,142.38	25,450,468,637
Dec 12, 2020	18,051.32	18,919.55	18,046.04	18,803.66	18,803.66	21,752,580,802
Dec 11, 2020	18,263.93	18,268.45	17,619.53	18,058.90	18,058.90	27,919,640,985
Dec 10, 2020	18,553.30	18,553.30	17,957.06	18,264.99	18,264.99	25,547,132,265
Dec 09, 2020	18,320.88	18,626.29	17,935.55	18,553.92	18,553.92	34,420,373,071
Dec 08, 2020	19,191.53	19,283.48	18,269.95	18,321.14	18,321.14	31,692,288,756
Dec 07, 2020	19,343.13	19,411.83	18,931.14	19,191.63	19,191.63	26,896,357,742
Dec 06, 2020	19,154.18	19,390.50	18,897.89	19,345.12	19,345.12	25,293,775,714
Dec 05, 2020	18,698.38	19,160.45	18,590.19	19,154.23	19,154.23	27,242,455,064
Dec 04, 2020	19,446.97	19,511.40	18,697.19	18,699.77	18,699.77	33,872,388,058
Dec 03, 2020	19,205.93	19,566.19	18,925.79	19,445.40	19,445.40	31,930,317,405
Dec 02, 2020	18,801.74	19,308.33	18,347.72	19,201.09	19,201.09	37,387,697,139
Dec 01, 2020	19,633.77	19,845.97	18,321.92	18,803.00	18,803.00	49,633,658,712
Nov 30, 2020	18,178.32	19,749.26	18,178.32	19,625.84	19,625.84	47,728,480,399
